week_start	sub-C-2730105421769785688/sub-C-2730105421769785688_ses-20221025T163957.nwb	sub-C-2730105421769785689/sub-C-2730105421769785689_ses-20221025T163957.nwb	sub-C-2730105421769785691/sub-C-2730105421769785691_ses-20221025T163957.nwb	sub-C-2730105421769785692/sub-C-2730105421769785692_ses-20221025T163957.nwb	sub-C-3301316517292898408/sub-C-3301316517292898408_ses-20221025T165737.nwb	sub-C-3301316517292898409/sub-C-3301316517292898409_ses-20221025T165737.nwb	sub-C-3301316517292898410/sub-C-3301316517292898410_ses-20221025T165737.nwb	sub-C-3301316517292898411/sub-C-3301316517292898411_ses-20221025T165737.nwb	sub-C-3301316517292898412/sub-C-3301316517292898412_ses-20221025T165737.nwb	sub-C-T-CT-18426145381231582657/sub-C-T-CT-18426145381231582657_ses-20221108T160044.nwb	sub-C-T-CT-18426145381231582658/sub-C-T-CT-18426145381231582658_ses-20221108T160044.nwb	sub-C-T-CT-18426145381231582659/sub-C-T-CT-18426145381231582659_ses-20221108T160044.nwb	sub-C-T-CT-18426145381231582660/sub-C-T-CT-18426145381231582660_ses-20221108T160044.nwb	sub-C-T-CT-2107473211285938945/sub-C-T-CT-2107473211285938945_ses-20221108T161335.nwb	sub-C-T-CT-2107473211285938946/sub-C-T-CT-2107473211285938946_ses-20221108T161335.nwb	sub-C-T-CT-2107473211285938947/sub-C-T-CT-2107473211285938947_ses-20221108T161335.nwb	sub-C-T-CT-2107473211285938948/sub-C-T-CT-2107473211285938948_ses-20221108T161335.nwb	sub-C-XT-XCT-16858754531108060616/sub-C-XT-XCT-16858754531108060616_ses-20221026T170734.nwb	sub-C-XT-XCT-16858754531108060617/sub-C-XT-XCT-16858754531108060617_ses-20221026T170734.nwb	sub-C-XT-XCT-16858754531108060618/sub-C-XT-XCT-16858754531108060618_ses-20221026T170734.nwb	sub-C-XT-XCT-16858754531108060619/sub-C-XT-XCT-16858754531108060619_ses-20221026T170734.nwb	sub-C-XT-XCT-9803061604685450512/sub-C-XT-XCT-9803061604685450512_ses-20221019T152934.nwb	sub-C-XT-XCT-9803061604685450513/sub-C-XT-XCT-9803061604685450513_ses-20221019T152934.nwb	sub-C-XT-XCT-9803061604685450514/sub-C-XT-XCT-9803061604685450514_ses-20221019T152934.nwb	sub-C-XT-XCT-9803061604685450515/sub-C-XT-XCT-9803061604685450515_ses-20221019T152934.nwb	sub-C-XT-XCT-9803061604685450516/sub-C-XT-XCT-9803061604685450516_ses-20221019T152934.nwb	sub-CX-13943393678744678360/sub-CX-13943393678744678360_ses-20221101T153822.nwb	sub-CX-13943393678744678361/sub-CX-13943393678744678361_ses-20221101T153822.nwb	sub-CX-13943393678744678363/sub-CX-13943393678744678363_ses-20221101T153822.nwb	sub-CX-13943393678744678364/sub-CX-13943393678744678364_ses-20221101T153822.nwb	sub-CX-5890366221766594112/sub-CX-5890366221766594112_ses-20221101T161925.nwb	sub-CX-5890366221766594113/sub-CX-5890366221766594113_ses-20221101T161925.nwb	sub-CX-5890366221766594114/sub-CX-5890366221766594114_ses-20221101T161925.nwb	sub-CX-5890366221766594116/sub-CX-5890366221766594116_ses-20221101T161925.nwb	sub-T-2730105421769785688/sub-T-2730105421769785688_ses-20221025T170809.nwb	sub-T-2730105421769785689/sub-T-2730105421769785689_ses-20221025T170809.nwb	sub-T-2730105421769785690/sub-T-2730105421769785690_ses-20221025T170809.nwb	sub-T-2730105421769785691/sub-T-2730105421769785691_ses-20221025T170809.nwb	sub-T-2730105421769785692/sub-T-2730105421769785692_ses-20221025T170809.nwb	sub-T-3301316517292898408/sub-T-3301316517292898408_ses-20221025T162349.nwb	sub-T-3301316517292898409/sub-T-3301316517292898409_ses-20221025T162349.nwb	sub-T-3301316517292898410/sub-T-3301316517292898410_ses-20221025T162349.nwb	sub-T-3301316517292898411/sub-T-3301316517292898411_ses-20221025T162349.nwb	sub-T-3301316517292898412/sub-T-3301316517292898412_ses-20221025T162349.nwb	sub-T-XC-XCT-12318734159920924704/sub-T-XC-XCT-12318734159920924704_ses-20221108T171654.nwb	sub-T-XC-XCT-12318734159920924705/sub-T-XC-XCT-12318734159920924705_ses-20221108T171654.nwb	sub-T-XC-XCT-12318734159920924707/sub-T-XC-XCT-12318734159920924707_ses-20221108T171654.nwb	sub-T-XC-XCT-12318734159920924708/sub-T-XC-XCT-12318734159920924708_ses-20221108T171654.nwb	sub-T-XC-XCT-2435717344540924016/sub-T-XC-XCT-2435717344540924016_ses-20221108T170538.nwb	sub-T-XC-XCT-2435717344540924017/sub-T-XC-XCT-2435717344540924017_ses-20221108T170538.nwb	sub-T-XC-XCT-2435717344540924018/sub-T-XC-XCT-2435717344540924018_ses-20221108T170538.nwb	sub-T-XC-XCT-2435717344540924019/sub-T-XC-XCT-2435717344540924019_ses-20221108T170538.nwb	sub-T-XC-XCT-2435717344540924020/sub-T-XC-XCT-2435717344540924020_ses-20221108T170538.nwb	sub-TC-13554216195738934008/sub-TC-13554216195738934008_ses-20230303T151614.nwb	sub-TC-13554216195738934009/sub-TC-13554216195738934009_ses-20230303T151614.nwb	sub-TC-13554216195738934010/sub-TC-13554216195738934010_ses-20230303T151614.nwb	sub-TC-13554216195738934011/sub-TC-13554216195738934011_ses-20230303T151614.nwb	sub-TC-13554216195738934012/sub-TC-13554216195738934012_ses-20230303T151614.nwb	sub-TC-8460566421484262122/sub-TC-8460566421484262122_ses-20230303T144336.nwb	sub-TC-8460566421484262123/sub-TC-8460566421484262123_ses-20230303T144336.nwb	sub-TC-8460566421484262124/sub-TC-8460566421484262124_ses-20230303T144336.nwb	sub-TX-12355080459242074104/sub-TX-12355080459242074104_ses-20221101T171518.nwb	sub-TX-12355080459242074105/sub-TX-12355080459242074105_ses-20221101T171518.nwb	sub-TX-12355080459242074106/sub-TX-12355080459242074106_ses-20221101T171518.nwb	sub-TX-12355080459242074107/sub-TX-12355080459242074107_ses-20221101T171518.nwb	sub-TX-12355080459242074108/sub-TX-12355080459242074108_ses-20221101T171518.nwb	sub-TX-6963762826763198232/sub-TX-6963762826763198232_ses-20221101T164454.nwb	sub-TX-6963762826763198233/sub-TX-6963762826763198233_ses-20221101T164454.nwb	sub-TX-6963762826763198234/sub-TX-6963762826763198234_ses-20221101T164454.nwb	sub-TX-6963762826763198235/sub-TX-6963762826763198235_ses-20221101T164454.nwb	sub-TX-6963762826763198236/sub-TX-6963762826763198236_ses-20221101T164454.nwb	sub-XC-XT-CT-13554216195738934008/sub-XC-XT-CT-13554216195738934008_ses-20230303T144733.nwb	sub-XC-XT-CT-13554216195738934009/sub-XC-XT-CT-13554216195738934009_ses-20230303T144733.nwb	sub-XC-XT-CT-13554216195738934010/sub-XC-XT-CT-13554216195738934010_ses-20230303T144733.nwb	sub-XC-XT-CT-13554216195738934011/sub-XC-XT-CT-13554216195738934011_ses-20230303T144733.nwb	sub-XC-XT-CT-13554216195738934012/sub-XC-XT-CT-13554216195738934012_ses-20230303T144733.nwb	sub-XC-XT-CT-8460566421484262122/sub-XC-XT-CT-8460566421484262122_ses-20230303T151546.nwb	sub-XC-XT-CT-8460566421484262123/sub-XC-XT-CT-8460566421484262123_ses-20230303T151546.nwb	sub-XC-XT-CT-8460566421484262124/sub-XC-XT-CT-8460566421484262124_ses-20230303T151546.nwb	sub-XTC-12355080459242074104/sub-XTC-12355080459242074104_ses-20221101T164825.nwb	sub-XTC-12355080459242074105/sub-XTC-12355080459242074105_ses-20221101T164825.nwb	sub-XTC-12355080459242074106/sub-XTC-12355080459242074106_ses-20221101T164825.nwb	sub-XTC-12355080459242074107/sub-XTC-12355080459242074107_ses-20221101T164825.nwb	sub-XTC-12355080459242074108/sub-XTC-12355080459242074108_ses-20221101T164825.nwb	sub-XTC-6963762826763198232/sub-XTC-6963762826763198232_ses-20221101T171440.nwb	sub-XTC-6963762826763198233/sub-XTC-6963762826763198233_ses-20221101T171440.nwb	sub-XTC-6963762826763198234/sub-XTC-6963762826763198234_ses-20221101T171440.nwb	sub-XTC-6963762826763198235/sub-XTC-6963762826763198235_ses-20221101T171440.nwb	sub-nosymm-1-1950818611313655264/sub-nosymm-1-1950818611313655264_ses-20230303T122145.nwb	sub-nosymm-1-1950818611313655265/sub-nosymm-1-1950818611313655265_ses-20230303T122145.nwb	sub-nosymm-1-1950818611313655267/sub-nosymm-1-1950818611313655267_ses-20230303T122145.nwb	sub-nosymm-1-3348365393530261928/sub-nosymm-1-3348365393530261928_ses-20230303T130119.nwb	sub-nosymm-1-3348365393530261929/sub-nosymm-1-3348365393530261929_ses-20230303T130119.nwb	sub-nosymm-1-3348365393530261932/sub-nosymm-1-3348365393530261932_ses-20230303T130119.nwb	sub-nosymm-1-4770077565933519792/sub-nosymm-1-4770077565933519792_ses-20240426T143621.nwb	sub-nosymm-1-4770077565933519793/sub-nosymm-1-4770077565933519793_ses-20240426T143621.nwb	sub-nosymm-1-4770077565933519794/sub-nosymm-1-4770077565933519794_ses-20240426T143621.nwb	sub-nosymm-1-4770077565933519795/sub-nosymm-1-4770077565933519795_ses-20240426T143621.nwb	sub-nosymm-1-4770077565933519796/sub-nosymm-1-4770077565933519796_ses-20240426T143621.nwb	sub-nosymm-2-1950818611313655265/sub-nosymm-2-1950818611313655265_ses-20230303T125224.nwb	sub-nosymm-2-1950818611313655267/sub-nosymm-2-1950818611313655267_ses-20230303T125224.nwb	sub-nosymm-2-1950818611313655268/sub-nosymm-2-1950818611313655268_ses-20230303T125224.nwb	sub-nosymm-2-3348365393530261928/sub-nosymm-2-3348365393530261928_ses-20230303T123017.nwb	sub-nosymm-2-3348365393530261929/sub-nosymm-2-3348365393530261929_ses-20230303T123017.nwb	sub-nosymm-2-3348365393530261932/sub-nosymm-2-3348365393530261932_ses-20230303T123017.nwb	sub-nosymm-2-4770077565933519792/sub-nosymm-2-4770077565933519792_ses-20240426T151526.nwb	sub-nosymm-2-4770077565933519793/sub-nosymm-2-4770077565933519793_ses-20240426T151526.nwb	sub-nosymm-2-4770077565933519794/sub-nosymm-2-4770077565933519794_ses-20240426T151526.nwb	sub-nosymm-2-4770077565933519795/sub-nosymm-2-4770077565933519795_ses-20240426T151526.nwb	sub-nosymm-2-4770077565933519796/sub-nosymm-2-4770077565933519796_ses-20240426T151526.nwb
2025-07-28	0	0	679928	0	0	0	679928	679928	0	679928	0	0	679928	0	0	0	679928	0	694264	694264	0	0	0	694264	0	0	0	0	0	679928	0	679928	679928	679928	0	679928	679928	0	0	0	0	679928	0	0	0	0	0	679928	0	0	679928	0	0	0	0	0	0	0	679928	679928	679928	0	679928	0	0	0	679928	0	0	679928	0	679928	679928	679928	679928	0	679928	0	0	0	679928	0	0	0	2719712	0	0	0	0	0	0	679928	679928	0	0	0	0	0	679928	679928	0	0	0	0	0	0	679928	0	0	679928
2025-08-04	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	679928	0	0	694264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	679928	0	0	679928	0	0	679928	0	0	0	679928	679928	0	0	0	0	0	0	0	0	0	679928	0	0	679928	679928	0	0	0	0	0	0	679928	0	0	0	0	0	0	679928	0	0	679928	0	679928	0	679928	679928	0	0	0	0	679928	0	679928	0	0	679928	679928	0	679928	0	679928	0	0	0	0
2025-08-11	0	0	0	0	0	0	0	0	0	0	679928	679928	0	0	0	0	0	0	0	0	0	694264	0	0	0	0	679928	679928	0	0	679928	0	0	0	679928	0	0	679928	0	0	0	0	679928	0	0	0	0	0	679928	0	0	0	679928	0	0	679928	679928	679928	0	0	0	679928	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	679928	0	0	0	0	679928	0	0	0	0	0	679928	0	0	0	0	0	0	0	679928	0	0	0	0	679928	679928	0
2025-08-18	679928	0	0	0	679928	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-08-25	0	0	679928	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	679928	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	679928	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	679928	679928	679928	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	679928
2025-09-01	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	694264	0	694264	694264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	679928	0	0	679928	0	0	679928	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-09-08	0	0	0	679928	679928	0	0	0	0	0	0	0	0	679928	0	679928	0	0	694264	0	694264	0	0	0	0	686072	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	679928	0	0	0	0	679928	0	0	0
2025-10-06	1671136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-08	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	694264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0
2025-12-15	2719712	2719712	2719712	2719712	2719712	2719712	3399640	3399640	3399640	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2777056	2777056	2777056	2777056	2777056	2777056	2777056	2777056	2744288	2719712	2719712	2719712	2719712	2719712	2719712	3399640	2719712	3399640	3399640	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	3399640	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	3399640	2719712	2719712	2719712	2719712	2719712	3399640	2719712	3399640	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	3399640	2719712	2719712	2719712	3399640	2719712	2719712	2719712	2719712	2719712	2719712	3399640	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	2719712	3399640	2719712	2719712
2025-12-22	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	679928	0	0	0	0
2025-12-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	694264	0	0	0	0	0	0	0	0	679928	0	679928	679928	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	679928	679928	679928	0	0	0	0	679928	0	0	679928	679928	0	679928	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	679928	0	0	0	679928	679928	0	0	0	0	0	0
2026-01-05	679928	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	679928	0	0	0	679928	0	679928	0	679928	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	679928	0
2026-01-12	2039784	4079568	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2082792	2082792	2082792	2082792	2082792	2082792	2082792	2082792	2058216	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	4079568	2039784	2719712	4079568	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2719712	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	4079568	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784	2039784
2026-01-19	0	0	679928	0	679928	0	0	0	0	679928	0	0	679928	679928	0	0	0	0	0	694264	0	694264	0	0	694264	686072	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	679928	0	0	679928	0	0	679928	0	0	679928	0	679928	0	0	0	0	0	679928	0	0	0	0	0	0	0	679928	0	679928	0	679928	0	0	0	0	0	0	0	679928	679928	0	679928	679928	0	0	679928	679928	0	0	0	679928	0	0	0	0	0	0	0	0	0
2026-01-26	0	0	0	679928	0	0	0	0	0	0	0	679928	0	0	0	679928	0	0	694264	0	694264	0	0	694264	0	0	0	0	0	0	679928	679928	0	0	0	0	0	0	679928	679928	0	0	0	0	0	0	0	679928	0	0	0	0	679928	0	0	0	679928	0	0	0	0	0	0	0	0	679928	0	0	0	0	679928	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	679928	0	0	679928	0	0	0	0	0	0	0	679928	0	0	0	0	679928	0	0	679928
2026-02-16	1695712	1695712	1695712	1695712	1695712	1695712	1695712	1695712	1695712	1695712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-02-23	847856	847856	0	0	847856	0	847856	0	0	0	0	0	847856	847856	0	0	0	0	876528	0	876528	876528	876528	0	0	860144	0	0	0	0	0	847856	847856	0	0	0	847856	847856	0	0	0	0	847856	847856	0	0	0	0	0	0	847856	847856	847856	0	0	1695712	847856	0	1695712	0	0	0	0	847856	0	847856	847856	847856	1527784	847856	0	847856	0	0	1695712	0	847856	0	679928	0	679928	0	0	823008	0	847856	0	847856	0	0	847856	1695712	0	847856	0	0	847856	0	0	0	1527784	0	0	847856	0	847856	0	847856	0	0
2026-03-02	0	0	847856	847856	0	847856	0	847856	847856	0	847856	0	0	0	847856	847856	847856	876528	0	876528	0	0	0	876528	876528	0	847856	0	847856	847856	847856	0	0	847856	847856	847856	847856	0	847856	847856	847856	847856	0	0	847856	847856	847856	847856	847856	847856	0	0	0	847856	0	0	0	847856	0	847856	847856	847856	847856	0	847856	0	0	0	0	847856	847856	0	847856	626484	0	847856	0	847856	847856	847856	847856	847856	847856	0	0	0	847856	0	847856	847856	0	0	847856	847856	0	847856	0	0	847856	847856	0	847856	0	0	847856	0	847856	0	0	847856
2026-03-09	0	0	0	0	0	0	0	0	0	847856	0	847856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	847856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	847856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	847856	0	0	0	0	0	0	0	0	0	847856	0	0	847856	0	0	0	0	847856	0	0	0	0	0	847856	0
2026-03-16	0	1359856	0	0	0	1359856	1359856	1359856	1359856	0	0	0	0	0	1359856	0	1359856	1388528	0	0	0	0	1388528	0	0	0	0	679928	1359856	2039784	0	0	1359856	0	1359856	1359856	1359856	0	0	0	1359856	0	0	1359856	1359856	0	1359856	0	1359856	0	1359856	0	0	1359856	0	1359856	0	0	0	679928	0	1359856	0	0	1359856	0	1359856	0	679928	0	0	0	1359856	0	1359856	0	0	0	0	1359856	0	0	1359856	1359856	1359856	1359856	0	2039784	0	0	0	0	0	0	1359856	0	0	0	1359856	2039784	0	0	1359856	1359856	1359856	1359856	0	1359856	0	0
2026-03-23	847856	0	847856	757500	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	694264	0	0	0	0	0	679928	0	0	0	0	0	0	0	679928	0	679928	0	679928	0	0	0	0	679928	0	0	679928	0	0	0	0	0	0	679928	0	0	0	0	679928	0	0	0	0	1359856	679928	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	679928	0	0	0	679928	0	0	0	679928	0	679928	0	0	0	0	0	0	679928	679928	0	0
2026-03-30	0	0	0	679928	679928	679928	0	0	0	679928	0	0	0	0	0	0	0	0	694264	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	1359856	0	0	679928	0	0	0	0	1359856	0	2039784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1359856	1359856	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	679928	0	679928	0	0	1359856	0	0	0	0	0	0	0	1359856	0	0	0	679928	0	0	0	2039784	0	679928
2026-04-06	679928	0	0	679928	0	679928	0	0	0	0	0	0	0	2039784	0	0	0	0	2082792	0	694264	0	0	0	0	0	0	0	0	0	0	1359856	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	1359856	0	0	679928	0	0	0	0	0	2039784	0	0	1359856	0	0	0	0	0	0	0	0	0	1359856	0	0	0	0	0	0	0	0	0	0	2039784	0	0	2039784	0	0	2039784
2026-04-13	679928	679928	679928	2039784	679928	1359856	679928	679928	679928	1359856	1359856	1359856	679928	1359856	2039784	679928	679928	694264	694264	694264	2082792	1388528	694264	694264	694264	686072	2039784	679928	679928	679928	679928	1359856	1359856	679928	679928	1359856	679928	679928	2039784	679928	679928	679928	679928	679928	1359856	679928	679928	679928	679928	679928	679928	1359856	679928	679928	679928	1359856	1359856	679928	679928	679928	679928	679928	1359856	679928	679928	679928	679928	1359856	679928	679928	1359856	679928	1359856	2039784	1359856	679928	679928	679928	679928	1359856	679928	679928	1359856	679928	679928	679928	679928	679928	679928	679928	679928	679928	1359856	2719712	1359856	1359856	679928	1359856	679928	1359856	679928	679928	679928	679928	1359856	679928	679928	1359856	679928	679928
2026-04-20	0	1359856	0	0	1359856	1359856	1359856	1359856	1359856	679928	1359856	1359856	0	0	1359856	0	1359856	2082792	0	2082792	0	0	2082792	0	0	0	679928	2039784	0	0	0	0	2719712	0	1359856	2719712	1359856	679928	0	2039784	1359856	0	0	1359856	1359856	0	1359856	0	1359856	0	1359856	1359856	0	1359856	0	1359856	0	0	0	679928	0	1359856	0	0	1359856	0	1359856	0	0	0	0	0	1359856	0	1359856	0	0	0	0	1359856	0	679928	1359856	1359856	1359856	1359856	0	1359856	1359856	0	0	0	0	679928	2719712	1359856	1359856	0	1359856	1359856	0	0	2719712	1359856	1359856	1359856	0	1359856	0	0
2026-04-27	0	0	0	0	0	0	679928	0	0	0	679928	0	0	0	1359856	0	0	1388528	694264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	1359856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	679928	1359856	0	0	0	0	0	0	1359856	0	0	0	0	0
2026-05-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	679928	0	0	0	0	0	0
2026-05-11	679928	0	847856	0	1527784	0	0	0	847856	0	0	0	679928	0	0	0	0	0	0	876528	0	0	876528	0	0	0	0	0	847856	0	0	847856	0	1527784	0	0	847856	0	0	0	0	0	0	0	0	0	0	679928	0	0	0	0	0	0	0	0	823008	0	0	847856	0	0	679928	0	0	0	0	847856	0	847856	0	0	0	847856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679928	1527784	0	679928	0	0	1527784	0	0	0	0	847856	0	0	847856	0	0	0	0	847856	847856
2026-05-18	0	1359856	0	0	0	2207712	2039784	2039784	2039784	847856	0	679928	847856	0	2207712	847856	1359856	2265056	0	0	876528	0	2082792	0	694264	0	0	847856	1359856	679928	0	0	2039784	0	2887640	2039784	1359856	0	0	847856	679928	0	0	2887640	1359856	847856	2039784	847856	1359856	847856	1359856	0	0	2207712	0	2207712	0	0	0	0	847856	1359856	679928	847856	2207712	0	2887640	0	847856	0	0	847856	2887640	0	2887640	0	847856	847856	0	2887640	1527784	0	679928	2039784	1359856	1359856	847856	2039784	847856	679928	0	847856	847856	0	2039784	0	847856	847856	1359856	2039784	0	0	1527784	1335008	2887640	4247496	0	2039784	679928	0
