date	bytes_sent
2023-05-19	5208071817
2023-05-20	178574808
2023-05-23	15624215451
2023-05-24	37681349896
2023-05-25	913296
2023-05-26	18862488
2023-05-27	456648
2023-05-28	456648
2023-05-29	456648
2023-05-30	87777810116
2023-05-31	1714600696
2023-06-01	913296
2023-06-02	456648
2023-06-03	18078300
2023-06-04	913296
2023-06-05	913296
2023-06-06	913296
2023-06-07	456648
2023-06-08	913296
2023-06-09	456648
2023-06-10	456648
2023-06-11	456648
2023-06-12	456648
2023-06-13	456648
2023-06-14	913296
2023-06-15	456648
2023-06-17	1826592
2023-06-18	658760
2023-06-19	913296
2023-06-20	913296
2023-06-21	456648
2023-06-22	912240
2023-06-23	456648
2023-06-24	1826592
2023-06-25	491697604
2023-06-26	193272186
2023-06-27	456648
2023-06-30	913296
2023-07-01	48099216
2023-07-02	913296
2023-07-03	16185288
2023-07-04	913296
2023-07-05	456648
2023-07-06	913296
2023-07-07	456648
2023-07-08	456648
2023-07-09	456648
2023-07-10	456648
2023-07-11	913296
2023-07-12	913296
2023-07-13	456648
2023-07-14	456648
2023-07-15	913296
2023-07-16	913296
2023-07-17	913296
2023-07-18	913296
2023-07-19	913296
2023-07-20	913296
2023-07-21	912240
2023-07-22	913296
2023-07-23	913296
2023-07-24	913296
2023-07-25	913296
2023-07-26	913296
2023-07-27	2873956578
2023-07-28	456648
2023-07-29	913296
2023-07-30	456648
2023-07-31	913296
2023-08-01	456648
2023-08-02	913296
2023-08-03	456648
2023-08-04	913296
2023-08-05	456648
2023-08-06	456648
2023-08-07	913296
2023-08-08	913296
2023-08-09	913296
2023-08-11	456648
2023-08-12	913296
2023-08-13	913296
2023-08-14	456648
2023-08-15	456648
2023-08-16	913296
2023-08-17	456648
2023-08-18	913296
2023-08-19	913296
2023-08-20	456648
2023-08-21	456648
2023-08-22	913296
2023-08-23	456648
2023-08-24	913296
2023-08-25	913296
2023-08-26	129067251897
2023-08-27	456648
2023-08-28	456648
2023-08-29	456648
2023-08-30	913296
2023-08-31	913296
2023-09-01	456648
2023-09-02	913296
2023-09-03	2283240
2023-09-04	913296
2023-09-05	456648
2023-09-06	456648
2023-09-07	1369944
2023-09-08	913296
2023-09-10	456648
2023-09-11	913296
2023-09-12	456648
2023-09-13	456648
2023-09-14	456648
2023-09-15	456648
2023-09-16	913296
2023-09-17	456648
2023-09-18	913296
2023-09-19	456648
2023-09-20	456648
2023-09-21	913296
2023-09-22	913296
2023-09-23	456648
2023-09-24	913296
2023-09-25	1826592
2023-09-26	456648
2023-09-27	913296
2023-09-29	913296
2023-09-30	456648
2023-10-01	913296
2023-10-02	456648
2023-10-03	456648
2023-10-09	456648
2023-10-12	456648
2023-10-13	456648
2023-10-17	912240
2023-10-23	6786049873
2023-11-01	11112183544
2023-11-06	913296
2023-11-17	456648
2023-11-18	129066795249
2023-11-19	672676970
2023-11-21	130485645559
2023-11-22	456648
2023-11-24	9192160
2023-11-27	456648
2023-11-29	8799112
2023-12-02	456648
2023-12-06	456648
2023-12-08	21829858
2023-12-10	889242222
2023-12-11	890155518
2023-12-13	913296
2023-12-14	456648
2023-12-22	232581818
2024-01-04	1818555636
2024-01-11	456648
2024-01-22	417160464
2024-01-26	347688056
2024-01-27	45606744
2024-03-08	79848270
2024-03-12	712994592
2024-03-26	532393812
2024-03-27	548377764
2024-03-28	423322992
2024-04-04	575742856
2024-04-08	7795452
2024-04-10	12905076
2024-04-19	409090504
2024-04-25	7795452
2024-04-26	37208544
2024-05-13	12577536
2024-05-22	7795452
2024-05-25	6210853468
2024-06-02	23320848
2024-06-03	7795452
2024-06-04	12315504
2024-06-06	12381012
2024-06-08	7795452
2024-06-10	30330204
2024-06-11	20110956
2024-06-12	31116300
2024-06-14	12774060
2024-06-15	22862292
2024-06-16	25548120
2024-06-19	9498660
2024-07-08	58498644
2024-07-09	6428224998
2024-07-10	4392272767
2024-07-11	9506622346
2024-07-15	12118980
2024-07-25	390951744
2024-07-26	388396932
