date	bytes_sent	number_of_requests	number_of_downloads
2023-04-17	32289400	<50	<50
2023-04-18	6457880	<50	<50
2023-04-19	6457880	<50	<50
2023-04-28	3228940	<50	<50
2023-05-08	12915760	<50	<50
2023-05-09	6457880	<50	<50
2023-05-14	3228940	<50	<50
2023-05-24	6457880	<50	<50
2023-05-25	331792	620	<50
2023-05-26	331792	620	<50
2023-05-27	165896	300	<50
2023-05-28	165896	300	<50
2023-05-29	165896	300	<50
2023-05-30	165896	300	<50
2023-05-31	165896	300	<50
2023-06-01	165896	300	<50
2023-06-02	165896	300	<50
2023-06-03	165896	300	<50
2023-06-04	165896	300	<50
2023-06-05	165896	300	<50
2023-06-06	165896	300	<50
2023-06-07	165896	300	<50
2023-06-08	165896	300	<50
2023-06-09	165896	300	<50
2023-06-10	165896	300	<50
2023-06-11	165896	300	<50
2023-06-12	165896	300	<50
2023-06-13	165896	300	<50
2023-06-14	165896	300	<50
2023-06-15	165896	300	<50
2023-06-17	3560732	620	<50
2023-06-18	165896	300	<50
2023-06-19	165896	300	<50
2023-06-20	165896	300	<50
2023-06-21	165896	300	<50
2023-06-22	165896	300	<50
2023-06-23	165896	300	<50
2023-06-24	331792	620	<50
2023-06-25	9852716	320	<50
2023-06-26	19539536	320	<50
2023-06-27	165896	300	<50
2023-06-30	165896	300	<50
2023-07-01	9852716	320	<50
2023-07-02	165896	300	<50
2023-07-03	3394836	300	<50
2023-07-04	165896	300	<50
2023-07-05	165896	300	<50
2023-07-06	165896	300	<50
2023-07-07	165896	300	<50
2023-07-08	16740676	340	<50
2023-07-09	165896	300	<50
2023-07-10	165896	300	<50
2023-07-11	165896	300	<50
2023-07-12	165896	300	<50
2023-07-13	165896	300	<50
2023-07-14	165896	300	<50
2023-07-15	165896	300	<50
2023-07-16	165896	300	<50
2023-07-17	165896	300	<50
2023-07-18	165896	300	<50
2023-07-19	165896	300	<50
2023-07-20	165896	300	<50
2023-07-21	165896	300	<50
2023-07-22	165896	300	<50
2023-07-23	165896	300	<50
2023-07-24	165896	300	<50
2023-07-25	165896	300	<50
2023-07-26	165896	300	<50
2023-07-27	3394836	300	<50
2023-07-28	165896	300	<50
2023-07-29	165896	300	<50
2023-07-30	165896	300	<50
2023-07-31	3394836	300	<50
2023-08-01	13725690	440	<50
2023-08-02	165896	300	<50
2023-08-03	165896	300	<50
2023-08-04	165896	300	<50
2023-08-05	165896	300	<50
2023-08-06	165896	300	<50
2023-08-07	3394836	300	<50
2023-08-08	165896	300	<50
2023-08-09	165896	300	<50
2023-08-12	165896	300	<50
2023-08-13	165896	300	<50
2023-08-14	165896	300	<50
2023-08-15	165896	300	<50
2023-08-16	29918918	440	<50
2023-08-17	165896	300	<50
2023-08-18	165896	300	<50
2023-08-19	165896	300	<50
2023-08-20	165896	300	<50
2023-08-21	165896	300	<50
2023-08-22	165896	300	<50
2023-08-23	165896	300	<50
2023-08-24	165896	300	<50
2023-08-25	165896	300	<50
2023-08-26	165896	300	<50
2023-08-27	165896	300	<50
2023-08-28	165896	300	<50
2023-08-29	3394836	300	<50
2023-08-30	165896	300	<50
2023-08-31	6623776	320	<50
2023-09-01	165896	300	<50
2023-09-02	165896	300	<50
2023-09-03	497688	920	<50
2023-09-04	165896	300	<50
2023-09-05	165896	300	<50
2023-09-06	165896	300	<50
2023-09-07	331792	620	<50
2023-09-08	165896	300	<50
2023-09-10	165896	300	<50
