date	bytes_sent
2022-07-07	231099211
2022-07-08	2315232
2022-07-12	89118001
2022-07-13	73990915
2022-07-14	115844918
2022-07-15	29603304
2022-07-22	715794
2022-07-27	1533027
2022-07-31	7400104
2022-08-01	9755650
2022-08-02	64860761
2022-08-03	55138250
2022-08-07	2171090
2022-08-08	260874914
2022-08-09	30776466
2022-08-10	31984260
2022-08-11	30291607
2022-08-12	40703823
2022-08-13	27708379
2022-08-14	79717404
2022-08-16	6132108
2022-08-18	12329538
2022-08-19	6132108
2022-08-20	3066054
2022-08-21	15330270
2022-08-22	6132108
2022-08-23	20640476
2022-08-24	31964459
2022-08-25	32913236
2022-08-26	56695021
2022-08-27	48514486
2022-08-28	59418479
2022-08-29	42676466
2022-08-30	30794398
2022-08-31	8789216
2022-09-01	11272060
2022-09-06	6782272
2022-09-10	20346816
2022-09-11	20346816
2022-09-29	231099211
2022-10-03	13611436
2022-10-04	693297633
2022-10-19	1155496055
2022-10-26	1273885
2022-11-12	462198422
2022-11-23	1634466
2022-11-28	682238002
2022-11-29	244215453
2022-11-30	1634466
2022-12-06	5054961
2022-12-07	1158052
2022-12-08	13120329
2022-12-09	2315232
2022-12-27	1062003
2023-01-01	462914216
2023-01-04	3920678
2023-01-05	13907404
2023-01-07	2170717
2023-01-10	455393169
2023-01-11	2951102
2023-01-12	2263824
2023-01-14	715794
2023-01-24	1062003
2023-01-26	715794
2023-02-02	3262611
2023-02-10	16253662
2023-02-16	4356073
2023-02-17	10411573
2023-02-18	1157616
2023-02-19	219670700
2023-02-20	4562398
2023-02-23	1093343
2023-03-17	231099211
2023-04-11	1157616
2023-04-12	6242488
2023-04-13	4663606
2023-04-14	1805968
2023-04-15	2154164
2023-04-16	6161276
2023-04-26	1077692
2023-05-05	2264745
2023-05-08	1157616
2023-05-14	3391136
2023-05-23	1860704
2023-05-25	1860704
2023-05-26	1860704
2023-05-27	930352
2023-05-28	930352
2023-05-29	930352
2023-05-30	2556802
2023-05-31	930352
2023-06-01	930352
2023-06-02	930352
2023-06-03	930352
2023-06-04	930352
2023-06-05	930352
2023-06-06	1097128
2023-06-07	930352
2023-06-08	930352
2023-06-09	930352
2023-06-10	930352
2023-06-11	930352
2023-06-12	930352
2023-06-13	930352
2023-06-14	272207762
